AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
22400,650,2130,25900,109.6,0,17,24,1,rural,6,5,0.2,7.6,0,3.5,117.6,77.9,386.5,9.3,1426.3,49
21100,650,2130,26100,115,0,17,24,1,rural,6,5,0.3,5,0,3.5,137,77.9,386.5,9.3,1426.3,49
21100,650,2130,26100,118,0,17,24,1,urban,6,5,0.2,11,0,3.5,132,77.9,386.5,9.3,1426.3,49
22700,650,2130,28300,113.2,0,17,24,1,urban,6,5,0.2,10,0,3.5,116.6,77.9,386.5,9.3,1426.3,49
13800,706,258,17800,87,0,9,17,4,urban,6,5,0.1,1,0,2.5,140,77.6,254.6,10.4,1398.8,33
350,32,13,800,108.3,0,10,7,5,rural,6,3,0.1,0,0,1.5,115,77.6,254.6,10.4,1398.8,52
950,32,13,1100,155.8,0,10,7,5,rural,6,3,0.1,0,0,1.5,164.2,77.6,254.6,10.4,1398.8,52
12100,649,238,13900,78.5,0,12,10,4,urban,6,3,0.1,0,0,2.5,85.5,78.2,130.1,11.5,1379,59
350,20,3,400,272,0,8,7,5,rural,6,3,0.5,5,0,1.5,277,78.9,489.4,8.6,1569.7,55
350,20,3,600,209.3,1,4.6,7.3,5,rural,6,2,0.1,2.7,0,1.5,225.2,78.9,489.4,8.6,1569.7,55
600,51,1,1100,231,0,9,7,6,small urban,6,3,0.2,11,0,2.5,264,78.9,489.4,8.6,1569.7,50
850,40,6,1000,142,0,10,7,5,urban,6,3,0.1,2,0,1.5,157,77.8,330.7,9.9,1303.1,52
3100,185,31,3600,108.7,0,11,7,5,rural,6,3,0.2,3,0,2.5,110,77.6,254.6,10.4,1398.8,55
10800,109,162,12300,162.7,0,12,20,5,urban,6,5,0.1,0.3,0,2.5,170,77.8,397.1,9.3,1337.7,35
2600,155,26,3300,88,0,9,7,5,urban,6,3,0.1,0,0,2,95,77.8,397.1,9.3,1337.7,69
4700,40,26,5900,100,0,11,9,4,urban,6,3,0.1,5,0,2.5,103,77.8,397.1,9.3,1337.7,55
5300,40,26,6800,96,0,11,9,4,urban,6,5,0.1,0,0,2.5,98,77.8,397.1,9.3,1337.7,37
11500,577,432,14000,114,0,9,17,2,urban,6,5,0.2,32,0,2.5,127,77.6,254.6,10.4,1398.8,55
3300,197,33,4100,150,7,7,17,5,urban,7,5,0.1,31,0,2.5,152,77.6,254.6,10.4,1398.8,10
8600,432,324,8900,60,0,9,7,2,urban,6,5,0.1,0,0,3.5,74,77.6,254.6,10.4,1398.8,12
850,72,1,1100,100,0,9,7,6,urban,6,3,0.1,0,0,2.5,100.5,77.8,397.1,9.3,1337.7,55
1300,94,19,1600,85,0,10,8,5,urban,6,3,0.1,0,0,2.5,94.7,78.2,216,10.4,1435.3,104
1200,68,11,1700,101,0,14,12,5,rural,6,3,0.1,0.8,0,2.5,105.8,78.2,216,10.4,1435.3,77
2900,151,28,3500,106,0,9,17,4,small urban,6,5,0.1,0,0,2,110,78.2,216,10.4,1435.3,45
4500,301,94,5900,82,0,8,16,5,urban,6,5,0.1,0,0,2.5,84,78.2,216,10.4,1435.3,42
1900,90,22,2900,157.3,0,9,7,5,urban,6,3,0.2,3.7,0,2.5,170.7,78.2,216,10.4,1435.3,17
1500,90,22,1900,267,0,9,7,5,urban,6,3,0.2,9,0,2.5,285,78.2,216,10.4,1435.3,7
2500,149,25,2700,167,0,11,7,5,urban,6,3,0.1,5,0,2.5,186,77.9,386.5,9.3,1426.3,76
67600,2942,4399,77200,57.3,3.5,3.5,10,1,rural,7,2,0.1,0.7,0,4.8,59.3,78.2,130.1,11.5,1379,49
47600,2059,2250,53800,47,9,3,10,1,urban,7,2,0.1,0,0,1.5,52,77.8,330.7,9.9,1303.1,52
60800,2059,2250,69900,54.5,9,3,10,1,urban,7,2,0.1,0,0,1.5,58,77.8,330.7,9.9,1303.1,46
67300,2059,2250,77600,88,9,3,10,1,urban,7,2,0.1,0,0,1.5,89,77.8,330.7,9.9,1303.1,46
67300,2059,2250,77600,68.7,9,3,10,1,urban,7,2,0.1,0,0,1.5,75.3,77.8,330.7,9.9,1303.1,46
22300,1117,837,25200,51,0,12,19,2,urban,6,5,0.1,0,0,2,56,78.2,216,10.4,1435.3,34
4800,237,177,5100,118,0,11,17,2,rural,6,5,0.1,11,0,4.5,122,77.9,386.5,9.3,1426.3,59
15600,788,590,18500,69,9,3,9,2,urban,7,2,0.1,0,0,1.5,71,77.8,330.7,9.9,1303.1,52
2200,115,21,2400,140,0,12.5,15.5,4,urban,6,3,0.1,2,0,2.5,146,77.8,330.7,9.9,1303.1,52
2200,115,21,2700,131.5,7,7.5,9,4,urban,6,2,0.1,0,0,2.5,135,78.2,130.1,11.5,1379,93
20100,1077,616,23900,236.5,9,8,15,3,urban,7,2,0.2,18,0,2.5,291.5,78.2,130.1,11.5,1379,36
16000,982,321,17600,173,8,4,10,3,urban,7,2,0.1,8,0,2.5,236,78.2,130.1,11.5,1379,59
12300,97,105,13900,185,0,10,18,3,urban,6,5,0.1,1,0,2.5,193,78.2,130.1,11.5,1379,55
9700,91,50,11400,117,0,13,9,5,urban,6,3,0.1,0,0,2.5,122,77.8,330.7,9.9,1303.1,55
14000,711,260,16700,149,8,3,8,4,urban,7,2,0.3,27,0,3.5,153,77.8,330.7,9.9,1303.1,59
59700,3037,2276,62100,96,8,3,8,2,urban,7,2,0.1,0,0,3,100.5,77.8,330.7,9.9,1303.1,76
8000,269,113,9100,100,0,12,20,4,small urban,6,5,0.1,0,0,2.5,164,78.9,489.4,8.6,1569.7,62
7700,269,113,9100,193.8,0,12,20,3,small urban,6,5,0.1,6.8,0,2.5,240.8,78.9,489.4,8.6,1569.7,62
11800,691,226,13800,124,7,3,8,3,small urban,7,2,0.1,7,0,2.5,125,78.9,489.4,8.6,1569.7,91
5400,311,97,6300,102.5,8,2,8,5,small urban,7,2,0.2,5.8,0,2.5,106.8,78.9,489.4,8.6,1569.7,86
10800,627,205,12100,88,8,4,10,3,urban,7,2,0.2,27,0,2.5,108,78.2,130.1,11.5,1379,89
21700,1072,613,24800,165,8,2,8,3,urban,7,2,0.2,15,0,2.5,210,78.2,130.1,11.5,1379,89
18600,943,345,22600,105,8,6,12,4,urban,7,2,0.1,13,0,2.5,173,78.2,130.1,11.5,1379,58
27000,1371,502,33600,177,0,11,19,4,urban,6,5,0.1,13,0,2.5,193,78.2,130.1,11.5,1379,26
16500,583,250,18500,69,0,10,18,5,urban,6,5,0.1,0,0,3.5,75,78.2,130.1,11.5,1379,40
10700,773,253,15900,132,8,3,9,3,urban,7,2,0.1,0,0,2.5,137,77.8,330.7,9.9,1303.1,17
5200,351,90,6100,184,8,3,9,3,urban,7,2,0.2,10,0,3,200,77.8,330.7,9.9,1303.1,17
2200,71,34,2700,129.3,7,4,9,5,rural,7,2,0.1,6,0,2.5,133.3,78.9,489.4,8.6,1569.7,94
7305,131,300,11110,83.8,0,6,12,3,small urban,2,2,0.2,1.5,0,1.5,91.7,44.3,4.5,19.5,329.1,65
2884,231,943,4040,78.7,0,6,12,3,small urban,6,2,0.1,1,0,1.5,104.5,55.2,14.2,18,530.9,65
9129,749,137,12780,106.5,0,6,12,3,small urban,6,2,0.2,2,0,1.5,109.5,55.2,14.2,18,530.9,65
7546,98,566,10570,140,0,6,10,3,small urban,6,2,0.2,1,0,1.5,161,51.6,31.4,15.8,450.4,65
31392,816,471,43950,156.2,0,6,12,3,urban,2,2,0.2,0,0,1.5,164.6,62.8,0,23,534,12
14182,199,57,20140,97.4,0,6,12,3,urban,6,2,0,0,0,1.5,104.1,71.3,0,24.2,776.5,13
17607,299,53,24650,105,0,6,8,3,urban,2,2,0,0,0,1.5,138,68.1,3.8,19.6,973.3,65
1298,34,84,1584,46,0,6.1,12,3,rural,2,2,0.5,0,0,6.1,50.9,77.8,935.5,3.8,740,62
1463,34,84,1785,62.3,0,6.1,12,3,rural,2,2,0.5,0,0,6.1,69.3,77.8,935.5,3.8,740,62
1605,34,84,1958,61.5,0,5.6,4.5,3,rural,2,2,0.3,0,0,5.6,69.8,77.8,935.5,3.8,740,66
1735,34,84,2117,40.7,0,5.6,4.5,3,rural,2,2,0.2,0,0,5.6,48.3,77.8,935.5,3.8,740,66
2688,141,107,3280,52.9,0,6,10.2,3,rural,2,2,0.1,0.2,0,2.4,55.3,77.8,935.5,3.8,740,27
2688,141,107,3280,52.4,0,5.6,10.2,3,rural,2,2,0.2,0.1,0,2.4,54.1,77.8,935.5,3.8,740,27
7781,141,107,9494,93,0,4.8,22,3,rural,2,2,0.5,0.5,0,4.8,98.5,77.8,935.5,3.8,740,46
1414,66,123,1904,134.4,0,3.5,8.9,3,rural,2,2,0.2,7.7,0,3.5,144.4,77.8,935.5,3.8,740,2
1374,66,123,1851,81.8,0,3.5,14.4,3,rural,2,2,0.2,0.2,0,3,91.3,77.8,935.5,3.8,740,15
1502,66,123,2023,73.8,0,3.6,13.2,3,rural,2,2,0.4,0.8,0,3.6,79,77.8,935.5,3.8,740,19
1555,66,123,2094,78.2,0,3.6,13.2,3,rural,2,2,0.3,0,0,3.6,86.6,77.8,935.5,3.8,740,19
4423,103,218,5505,81,0,3.6,34.8,3,rural,2,2,0.2,0,0,3.6,84,73.8,798.8,4.8,709.3,22
24312,408,237,29665,94,0,6.6,12,3,small urban,2,2,0.5,0,0,4.8,95,73.8,798.8,4.8,709.3,50
14422,560,423,18308,46,0,7.2,12,3,rural,2,2,0.1,0,0,7.2,50,73.8,798.8,4.8,709.3,14
13966,560,423,17729,54,0,7.2,12,3,small urban,2,2,0.2,0,0,7.2,57.2,73.8,798.8,4.8,709.3,14
1873,62,121,2473,73.5,0,3.1,7,3,rural,2,2,0.2,0,0,1.8,78.2,73.8,798.8,4.8,709.3,48
1974,62,121,2607,80,0,4.8,4.2,3,rural,2,2,0.1,2,0,2.4,86,74.4,1020.9,2.8,628.8,30
2449,62,121,3234,66.5,0,4.2,24.6,3,rural,2,2,0.2,3,0,4.2,73.5,74.4,1020.9,2.8,628.8,19
2449,62,121,3234,78,0,4.2,24.6,3,rural,2,2,0.2,1,0,4.2,83,74.4,1020.9,2.8,628.8,19
2171,329,111,3163,59.2,0,3.9,18.1,3,rural,2,2,0.2,1.2,0,3.9,61,74.4,1020.9,2.8,628.8,11
752,33,112,1013,56.5,0,3.5,14.4,3,rural,2,2,0.2,0.8,0,3.5,129.5,61,591.5,7,417.5,14
1030,33,112,1387,73.1,0,3.5,14.4,3,rural,2,2,0.2,0.7,0,3.5,76.7,61,591.5,7,417.5,14
2054,74,113,2659,75.3,0,4.7,12,3,rural,2,2,0.1,0,0,3,85.3,61,591.5,7,417.5,41
1206,74,113,1561,77.3,0,4.7,12,3,rural,2,2,0.1,0,0,3,80.9,61,591.5,7,417.5,41
1133,33,87,1382,123,0,5.5,4,3,rural,2,2,0.1,0,0,5.5,127.6,60.8,577.5,7.3,442.2,81
1267,33,87,1546,138.7,0,6.6,5,3,rural,2,2,0.1,0,0,5.5,145.4,60.8,577.5,7.3,442.2,81
12828,313,314,15653,102,9.1,0,5.9,3,small urban,3,2,0,0,0,9.1,117,60.8,577.5,7.3,442.2,7
8476,156,179,10342,92.3,9.1,0,5.9,3,small urban,3,2,0,0,0,9.1,95.7,60.8,577.5,7.3,442.2,7
2883,156,179,3518,65.2,0,5.8,11.7,3,rural,2,2,0.1,1,0,4.9,67,61.6,589.7,7,568.2,79
2537,156,179,3096,69.7,0,5.7,12.7,3,rural,2,2,0.1,0.3,0,4.9,73,61.6,589.7,7,568.2,79
2069,74,189,2525,121.8,0,7.3,20,3,rural,2,2,0.2,1.5,0,7.3,125,61.6,589.7,7,568.2,77
1268,42,143,1547,80.3,0,5.6,25.8,3,rural,2,2,0.1,0.7,0,5.6,88.7,61.6,589.7,7,568.2,25
1075,42,143,1312,66.2,0,5.6,25.8,3,rural,2,2,0.1,0.4,0,5.6,73.5,61.6,589.7,7,568.2,25
1302,42,143,1589,84.2,0,4.3,14.2,3,rural,2,2,0.1,2.9,0,2,90.2,59.5,555.4,7.9,534.2,8
1408,83,163,1718,71.8,0,6.6,17,3,rural,2,2,0.2,1.9,0,6.6,77.4,59.5,555.4,7.9,534.2,50
1427,83,163,1741,77.7,0,6.6,17,3,rural,2,2,0.2,1.7,0,6.6,86.3,59.5,555.4,7.9,534.2,50
2022,56,179,2467,81,0,7.6,15,3,rural,2,2,0.1,4.5,0,7.6,91.7,59.6,612,8.1,497.4,64
1885,56,179,2300,90.1,0,7.6,15,3,rural,2,2,0.1,4.8,0,7.6,91.7,59.6,612,8.1,497.4,64
1591,56,179,1941,53.9,0,8.3,26.5,3,rural,2,2,0.1,0.7,0,1.8,54.3,59.6,612,8.1,497.4,56
1643,56,179,2005,70.4,0,6.6,17,3,rural,2,2,0.1,3,0,3.6,74.9,62.4,872.2,6.2,483.2,11
2157,56,179,2632,60.9,0,6.6,17,3,rural,2,2,0.1,1.4,0,3.6,61.9,62.4,872.2,6.2,483.2,11
2206,116,78,2692,73.1,0,8.4,27,3,rural,2,2,0.2,3,0,8.4,74,62.4,872.2,6.2,483.2,59
1441,116,78,1758,102,0,3.7,15,3,rural,2,2,0.1,2.2,0,3.6,110.2,62.4,872.2,6.2,483.2,4
1059,116,78,1292,100.3,0,4,15,3,rural,2,3,0.1,1,0,3.6,111.7,62.4,872.2,6.2,483.2,4
1181,116,78,1441,81.4,0,4.8,12.6,3,rural,2,3,0.1,0,0,3.6,88,62.4,872.2,6.2,483.2,2
1765,59,131,3066,110.7,0,3.5,14,3,rural,2,3,0.2,0.9,0,3.5,117.6,62.4,872.2,6.2,483.2,5
2849,93,94,3476,129.3,0,3.5,9.7,3,small urban,2,2,0.2,1.3,0,3.5,135.5,57.2,437,9.1,502.6,83
3916,93,94,4778,103,0,3.5,9.7,3,small urban,2,2,0.1,2,0,3.5,104,57.2,437,9.1,502.6,83
717,52,67,1087,72.8,0,6.6,17.4,4,rural,2,2,0.3,0.6,0,3.5,77.8,57.2,437,9.1,502.6,47
651,52,67,986,107.6,0,7.2,18,4,rural,2,2,0.1,0.3,0,7.2,116.6,60.2,569.5,7.9,559,50
595,26,51,726,74.7,0,5.7,18.7,4,rural,2,2,0.1,0.4,0,2.3,80.7,62.8,556.7,6.7,496.9,11
1665,47,308,2072,75,0,4.8,14,3,rural,2,3,0.1,0.6,0,4.1,76.6,57,387.5,8.3,637.4,13
1305,47,308,1624,46,0,3.9,17.1,3,rural,2,2,0.2,0,0,3.9,46.9,57,387.5,8.3,637.4,5
3958,139,333,4830,61.4,0,7.2,10.8,3,rural,2,2,0.2,0,0,7.2,63.3,57,387.5,8.3,637.4,29
5864,143,31,7155,78.2,0,4.2,4.2,3,small urban,2,2,0.2,0,0,4.2,79,56.8,385.2,8.6,549.9,94
8974,149,368,11619,81,0,4.7,13.4,3,rural,2,2,0.3,2,0,4.7,102,74.3,731.9,4.7,651.7,7
8974,149,368,11619,70,0,4.7,20.3,3,rural,2,2,0.2,1,0,4.7,75,72.6,723.4,5.3,733.1,7
4412,81,162,5383,60,0,5,24,3,rural,2,2,0.2,1,0,5,70,72.6,723.4,5.3,733.1,63
4921,259,259,6125,100,0,6.6,17.4,3,rural,2,2,0.3,0,0,6.6,130.5,72.6,723.4,5.3,733.1,30
16108,545,490,23471,81.7,0,4.7,20.9,3,rural,2,2,0.4,0,0,4.7,106,73.8,798.8,4.8,709.3,16
35895,405,149,66101,144,0,4.8,21,3,small urban,2,2,0.8,4,0,4.8,307,73.8,798.8,4.8,709.3,20
20215,405,149,37226,81.6,0,4.8,21,3,small urban,2,2,0.3,5.2,0,4.8,91.6,73.8,798.8,4.8,709.3,20
20215,405,149,37226,52.6,0,4.7,13.8,3,rural,2,2,0.4,3.6,0,4.7,55.4,73.8,798.8,4.8,709.3,8
20215,405,149,37226,74.8,0,4.7,13.8,3,rural,2,2,0.5,2.4,0,4.7,93.2,73.8,798.8,4.8,709.3,9
15654,405,149,28827,54.5,0,4.7,13.8,3,rural,2,2,0.5,6.3,0,4.7,63.2,73.8,798.8,4.8,709.3,9
15654,405,149,28827,50,0,4.8,21,3,rural,2,2,0.5,4.5,0,2.4,70.5,73.8,798.8,4.8,709.3,20
20511,405,149,37771,49.1,0,4.8,21,3,rural,2,2,0.3,2.1,0,2.4,51.8,73.8,798.8,4.8,709.3,20
22775,402,197,30076,65,0,4.8,21,3,small urban,2,2,0.4,1.7,0,4.8,81.3,73.8,798.8,4.8,709.3,19
2535,54,137,3093,90.3,0,6.3,13.8,3,rural,2,2,0.4,2.4,0,3,98.4,77.8,935.5,3.8,740,25
3142,76,65,3834,73,0,3.6,11.4,3,rural,2,2,0.4,1.8,0,3,75.5,72.2,1021.2,2.8,812.6,26
15919,154,132,19424,103,0,7.8,16.2,3,small urban,2,2,0.3,2,0,7.8,106.5,72.2,1021.2,2.8,812.6,34
12933,154,132,15781,48.9,0,4.7,9.8,3,rural,2,2,0.3,0.8,0,3,50.5,72.2,1021.2,2.8,812.6,7
8156,154,132,9952,69.3,0,4.7,16.3,3,rural,2,2,0.3,0.2,0,4.7,72.3,72.2,1021.2,2.8,812.6,5
10736,261,209,13629,55.5,0,4.7,16.3,3,rural,2,2,0.1,0.5,0,1.8,56.5,72.2,1021.2,2.8,812.6,12
15658,594,197,25161,56,0,4.7,15.6,3,rural,2,2,0.2,0.5,0,2.4,56.5,72.2,1021.2,2.8,812.6,16
15658,594,197,25161,57.3,0,4.7,15.6,3,rural,2,2,0.2,2.1,0,2.4,61.1,74.3,731.9,4.7,651.7,16
17143,594,197,27548,49,0,4.7,15.6,3,rural,2,2,0.2,1.3,0,2.4,54.3,74.3,731.9,4.7,651.7,16
24237,697,167,30767,55.3,0,8.1,17,3,rural,2,2,0.2,2,0,8.1,55.7,74.3,731.9,4.7,651.7,48
24237,697,167,30767,61,0,8.1,17,3,urban,2,2,0.2,2,0,8.1,65,74.3,731.9,4.7,651.7,48
35490,697,167,45052,52,0,8.1,16.8,3,urban,2,2,0.1,0,0,8.1,60,74.3,731.9,4.7,651.7,46
2662,93,200,3657,97.4,0,6,16,3,rural,2,2,0.1,0,0,4.8,101.4,73.2,887.3,3.5,710.8,40
9822,425,361,11985,56.5,0,5.4,14,3,small urban,2,2,0.1,0,0,2.4,82.5,73.2,887.3,3.5,710.8,49
17131,425,361,20903,69,0,5.4,14,3,small urban,2,2,0.2,0,0,2.4,72,73.2,887.3,3.5,710.8,49
21396,788,532,26107,101.5,6,0,12,3,small urban,3,3,0,0,0.1,4.2,111,73.2,887.3,3.5,710.8,38
21485,788,532,26216,104.8,2.4,0,10,3,small urban,3,3,0,0,0.1,2.4,108.2,73.2,887.3,3.5,710.8,38
21485,788,532,26216,125.5,2.4,0,10,3,small urban,3,3,0,0,0.1,2.4,179.5,73.2,887.3,3.5,710.8,38
6216,90,326,7891,64,0,4.8,17,3,rural,2,2,0.1,0,0,4.8,72,65.6,723.5,4.9,601.7,48
6216,90,326,7891,61.8,0,4.7,20.5,3,rural,2,2,0.2,0.6,0,4.7,62,69.8,873.3,4.1,695.4,14
6216,90,326,7891,46.1,0,7.2,12.8,3,rural,2,2,0.2,0.1,0,4.7,47,69.8,873.3,4.1,695.4,45
3779,148,316,6565,65,0,4.7,20.5,3,rural,2,2,0.2,0.2,0,4.7,75.4,69.8,873.3,4.1,695.4,11
4438,148,316,7710,53.2,0,4.7,20.5,3,rural,2,2,0.2,1.7,0,4.7,54.7,69.8,873.3,4.1,695.4,10
4438,148,316,7710,49.3,0,4.8,14,3,rural,2,2,0.2,0,0,4.7,64.7,69.8,873.3,4.1,695.4,4
586,12,14,1166,83.4,0,6.6,15,4,rural,2,2,0.1,0.3,0,6.6,90.9,73.2,887.3,3.5,710.8,53
446,9,20,663,82.2,0,3.5,23,4,rural,2,2,0.1,0.7,0,3,86.7,73.2,887.3,3.5,710.8,7
666,11,21,1157,75.9,0,2.4,4,4,rural,2,2,0.1,0.3,0,2.4,79.1,70.1,821.4,4.1,548.7,81
723,11,21,1256,75.5,0,2.4,4,4,rural,2,2,0.2,0.3,0,2.4,80.2,70.1,821.4,4.1,548.7,81
6623,122,25,8081,207,0,5.9,24,3,urban,2,2,0.2,0,0,5.9,233,61.3,498,6.9,554.1,12
4768,132,219,6550,129.9,0,6.5,17.1,3,rural,2,2,0.2,0,0,4.8,132.4,61.3,498,6.9,554.1,70
2063,132,219,2834,81.9,0,4.8,16,3,rural,2,3,0.1,0,0,4.8,84.4,60.4,506.9,7.5,506.3,66
3007,132,219,4131,75.5,0,4.2,17,3,rural,2,2,0.2,0,0,4.2,78.1,60.4,506.9,7.5,506.3,54
1933,68,258,2708,85,0,7.2,25.2,3,rural,2,2,0.1,3,0,5.4,92,60.4,506.9,7.5,506.3,11
1933,68,258,2708,74,0,6,27,3,rural,2,2,0.1,3,0,2.4,79,60.4,506.9,7.5,506.3,22
1933,68,258,2708,73.7,0,6,27,3,rural,2,2,0.1,1.2,0,6,77.1,60.4,506.9,7.5,506.3,22
1933,68,258,2708,58.8,0,8.4,27,3,rural,2,2,0.1,1.2,0,8.4,60,60.4,506.9,7.5,506.3,22
1775,68,258,2487,67.4,0,10.2,15.6,3,rural,2,2,0.1,4.6,0,5.4,68.7,60.4,506.9,7.5,506.3,26
1999,84,224,2439,72.3,0,6,12,3,rural,2,2,0.1,0,0,1.2,76.4,60.4,506.9,7.5,506.3,26
1711,84,224,2088,53.3,0,7.2,13.8,3,rural,2,2,0.1,0,0,1.2,55.6,60.8,577.5,7.3,442.2,2
4791,396,194,5846,56,0,3,9,3,small urban,2,2,0.3,0.3,0,3,58.7,69.3,1060.2,3,717.4,56
12931,115,199,15778,96.5,0,4.8,19.8,3,small urban,2,2,0.2,5.5,0,1.8,98.5,69.3,1060.2,3,717.4,56
10528,115,199,12846,112,0,2.6,6,3,small urban,2,2,0.1,0,0,1.2,178,69.3,1060.2,3,717.4,83
4549,115,199,5551,115,0,3.1,12,3,small urban,2,2,0.2,2,0,3.1,133,69.3,1060.2,3,717.4,83
2299,115,199,2805,86.4,0,6,8,3,small urban,2,2,0.1,0.3,0,3,92.4,69.3,1060.2,3,717.4,86
3837,135,410,6666,94.3,0,7.3,12,3,rural,2,2,0.1,0.7,0,4.7,94.8,74.5,1590.4,0.5,711.8,56
3837,135,410,6666,85.7,0,7.3,12,3,rural,2,2,0.1,0.7,0,7.3,88.3,74.5,1590.4,0.5,711.8,56
2149,98,254,2728,59,0,3.5,17.9,4,rural,2,2,0.2,1.2,0,3.5,63.3,66.9,936.4,3.5,499.4,16
3128,108,298,6224,112.2,0,6.2,12,4,rural,2,2,0.1,0.6,0,3.5,113.4,66.9,936.4,3.5,499.4,28
2673,48,161,3262,67,0,3,14,4,rural,2,2,0.2,1,0,2.4,79,64.6,689.2,5.3,532.8,52
1841,57,310,2431,52.6,0,5,18,3,rural,2,2,0.1,0,0,4.8,53.4,64.6,689.2,5.3,532.8,64
1981,57,310,2616,53.7,0,5.4,13.8,3,rural,2,2,0.1,0.1,0,5.4,56.9,60.8,530.9,6.8,519.1,10
255,5,30,311,118.4,0,3.8,14,4,rural,2,2,0.2,0.6,0,3.8,136.1,56.7,421.4,9.1,489.1,67
3763,212,882,4969,54.7,0,6.6,14.4,1,rural,2,2,0.1,1,0,2.4,56,72,1111.6,2.3,728.9,36
3354,212,882,4429,57.1,0,6.6,14.4,1,rural,2,2,0.1,1.4,0,2.4,59.7,72,1111.6,2.3,728.9,36
3753,212,882,4956,56.4,0,7.2,20,1,rural,2,2,0.1,1,0,2,65,72,1111.6,2.3,728.9,45
5421,90,740,7159,39.9,0,6.6,6,1,rural,2,2,0.1,0.2,0,2.4,40.3,72,1111.6,2.3,728.9,33
3606,199,708,4578,76.4,0,6,14,1,rural,2,2,0.2,2.5,0,6,78.6,66.9,936.4,3.5,499.4,44
4463,199,708,5665,59.2,0,9.8,18,1,rural,2,2,0.1,1.3,0,9.8,60.3,67.7,832,3.6,546,10
18311,521,2079,24662,54,0,8.4,16.2,1,small urban,2,2,0.1,0,0,8.4,84,67.7,832,3.6,546,2
17928,459,1770,23212,75,0,10.4,6,1,small urban,2,3,0.2,0,0,2.4,87,67.7,832,3.6,546,30
17928,459,1770,23212,60,0,10.4,6,1,small urban,2,3,0.2,0,0,10.4,68,67.7,832,3.6,546,30
13788,459,1770,17852,64.5,0,10.4,6,1,small urban,2,3,0.2,4,0,10.4,70,67.7,832,3.6,546,30
3854,100,534,4990,74.3,0,2.9,12,1,small urban,2,2,0.1,0.7,0,2.4,77.3,67.7,832,3.6,546,31
3122,100,534,4042,48.4,0,4.4,12,1,rural,2,2,0.1,0.2,0,1.8,50.9,65.6,723.5,4.9,601.7,36
5161,102,553,6297,55.9,0,8,12,1,rural,2,2,0.2,0.7,0,8,58.2,65.6,723.5,4.9,601.7,47
11780,112,593,17851,41,0,7.2,24,1,small urban,2,2,0.4,1,0,7.2,59,73.2,887.3,3.5,710.8,7
17672,313,599,35164,100,0,7.2,24,1,small urban,2,2,0.2,11,0,4.8,107,73.2,887.3,3.5,710.8,3
12261,199,648,15260,46.6,0,7.2,24,1,rural,2,2,0.1,0.6,0,2.4,51.2,73.2,887.3,3.5,710.8,54
4420,199,648,5501,76,0,7.8,24,1,rural,2,2,0.2,0,0,2.4,86,73.2,887.3,3.5,710.8,54
4858,199,648,6046,96.5,0,4.2,33,1,rural,2,2,0.2,1.5,0,2.7,99.7,73.2,887.3,3.5,710.8,52
4132,252,663,5245,44,0,9,23.4,1,rural,2,2,0.1,0.9,0,2.4,51.1,61.3,498,6.9,554.1,37
4082,94,740,5498,55.3,0,10.2,19.8,1,rural,2,2,0.2,9.3,0,10.2,57.1,61.3,498,6.9,554.1,37
7025,94,740,9462,60,0,11.9,19,1,rural,2,2,0.1,7.7,0,11.9,60.2,61.3,498,6.9,554.1,47
7025,94,740,9462,51.5,0,11.9,19,1,urban,2,2,0.1,8,0,5.9,54.3,61.3,498,6.9,554.1,47
7025,94,740,9462,48,0,11.9,19,1,urban,2,2,0.1,1,0,5.9,50.3,61.3,498,6.9,554.1,47
14989,94,740,20188,55.1,0,11.9,11,1,urban,2,2,0.1,2.1,0,5.9,56.3,61.3,498,6.9,554.1,50
11233,130,877,15129,58.3,0,11.9,10.8,1,urban,2,2,0.2,1,0,5.9,64,61.3,498,6.9,554.1,50
6416,130,877,8641,46,0,11.9,10.8,1,urban,2,2,0.2,4,0,11.9,47,61.3,498,6.9,554.1,50
6416,130,877,8641,57.6,0,11.9,10.8,1,urban,2,2,0.1,0.9,0,5.9,58.4,61.3,498,6.9,554.1,50
4177,156,776,5199,87,0,7.8,21,1,rural,2,2,0.2,4.5,0,5.4,90.1,70.1,821.4,4.1,548.7,44
3904,156,776,4859,133,0,6,31,1,rural,2,2,0.1,6.5,0,1.8,142.6,62.8,556.7,6.7,496.9,22
2380,102,689,3269,88.8,0,8.8,21.2,1,rural,2,2,0.1,0.6,0,7.2,93.9,61.9,592.3,6.6,457.4,48
44205,752,450,53939,153,0,4.2,18,3,urban,2,2,0.2,0,0,2.4,167,56.8,385.2,8.6,549.9,52
30807,752,450,37590,99.3,0,4.2,18,3,urban,2,2,0.2,0,0,4.2,110.3,56.8,385.2,8.6,549.9,52
25164,752,450,30705,119.7,0,4.2,18,3,urban,2,2,0.2,0,0,4.2,135.3,56.8,385.2,8.6,549.9,52
